dist_real,promedio,desviacion,error_medio,error_rel_%
5.0,5.354866666666667,0.5793443837553051,0.3548666666666671,7.097333333333341
10.0,11.003666666666664,1.1712761448976345,1.003666666666664,10.03666666666664
20.0,20.40013333333334,1.7495521907073668,0.4001333333333399,2.0006666666666995
30.0,30.206200000000003,0.5180677445271645,0.2062000000000026,0.687333333333342
40.0,39.66813333333334,0.7336498686389276,-0.331866666666663,0.8296666666666573
50.0,48.787466666666674,0.3857150366338576,-1.212533333333326,2.425066666666652
60.0,58.20906666666667,0.3295132604529264,-1.790933333333328,2.98488888888888
70.0,66.34299999999998,3.306131734668156,-3.657000000000025,5.22428571428575
80.0,77.30226666666667,3.159102358842862,-2.697733333333332,3.372166666666665
